Data,Categoria,Origem,Especie,Rubrica,Alinea,Subalinea,Plano Conta,Tipo,Valor Previsto,_previsao,Valor Atualizado,_atualizado,Valor Realizado,_realizado
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 259,98",259.98
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 166,39",166.39
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 108,89",108.89
06/01/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17200000000 - Transferencias dos Estados e do Distrito Federal e de suas Entidades,17210000000 - Participacao na Receita dos Estados e Distrito Federal,17215000000 - Cota-Parte do ICMS,17215001000 - Cota-Parte do ICMS - Principal,17215001000 - Cota-Parte do ICMS - Principal,Orcamentaria,"R$ 14.028.672,04",14028672.04,"R$ 14.028.672,04",14028672.04,"R$ 25.299,96",25299.96
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220103000 - Taxas pela Prestacao de Servicos em Geral - Divida Ativa,11220103009 - Taxas diversas Div. Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 657,33",657.33
06/01/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17200000000 - Transferencias dos Estados e do Distrito Federal e de suas Entidades,17210000000 - Participacao na Receita dos Estados e Distrito Federal,17215000000 - Cota-Parte do ICMS,17215001000 - Cota-Parte do ICMS - Principal,17215001000 - Cota-Parte do ICMS - Principal,Orcamentaria,"R$ 5.155.391,86",5155391.86,"R$ 5.155.391,86",5155391.86,"R$ 14.008,30",14008.3
06/01/2026,10000000000 - Receitas Correntes,17000000000 - Transferencias Correntes,17200000000 - Transferencias dos Estados e do Distrito Federal e de suas Entidades,17210000000 - Participacao na Receita dos Estados e Distrito Federal,17215000000 - Cota-Parte do ICMS,17215001000 - Cota-Parte do ICMS - Principal,17215001000 - Cota-Parte do ICMS - Principal,Orcamentaria,"R$ 4.404.263,65",4404263.65,"R$ 4.404.263,65",4404263.65,"R$ 11.967,34",11967.34
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 219,26",219.26
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 613,55",613.55
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220104000 - Taxas pela Prestacao de Servicos em Geral - Multas e Juros de Mora da Divida Ativa,11220104009 - Taxas Diversas DA Mult/Juros,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 515,17",515.17
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 14,51",14.51
06/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101001 - Taxas de Cemiterio,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 582,89",582.89
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 141,52",141.52
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1.754,00",1754.0
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 21.195,39",21195.39
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 17.848,76",17848.76
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 320,47",320.47
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 12.394,98",12394.98
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 11,77",11.77
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 23,26",23.26
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 54,89",54.89
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 14,08",14.08
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 9,01",9.01
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 500,73",500.73
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220103000 - Taxas pela Prestacao de Servicos em Geral - Divida Ativa,11220103009 - Taxas diversas Div. Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 196,71",196.71
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 18,40",18.4
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 33,23",33.23
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220104000 - Taxas pela Prestacao de Servicos em Geral - Multas e Juros de Mora da Divida Ativa,11220104009 - Taxas Diversas DA Mult/Juros,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 117,43",117.43
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 14,89",14.89
07/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101001 - Taxas de Cemiterio,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 148,24",148.24
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 189,76",189.76
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 3.027,05",3027.05
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 4.812,05",4812.05
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 4.052,26",4052.26
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 553,06",553.06
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.814,08",2814.08
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 15,79",15.79
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 119,76",119.76
08/01/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 282,63",282.63
